Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
2qOm7ukLyHUXWyR4ZWLwxA,"3Mcii5XWf6E0lrY3Uky4cA","It Was A Good Day","The Predator","Ice Cube",1992-11-17,260000,84,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-06-10T06:58:42Z,"conscious hip hop,g funk,gangster rap,hip hop,rap,west coast rap",0.798,0.744,7,-5.328,0,0.136,0.33,0.000106,0.292,0.794,82.356,4
1BKT2I9x4RGKaKqW4up34s,"1HwM5zlC5qNWhJtM00yXzG","Ruff Ryders' Anthem","It's Dark And Hell Is Hot","DMX",1998-05-01,214440,74,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-06-10T07:07:24Z,"east coast hip hop,gangster rap,hardcore hip hop,hip hop,rap",0.88,0.577,10,-8.093,0,0.302,0.0564,0.00000102,0.201,0.74,90.991,4
5osSw3tL07Tuid7AWsvYcc,"1BH45DVSTeGBvcYXNCd67g,1YfEcTuGvBQ8xSD1f53UnK,7362Tj1IkoHp7oWveGTf51,7MseR8aIHbFMXzMAkRPCZy","Ante Up (feat. Busta Rhymes, Teflon & Remi Martin) - Remix","Warriorz","M.O.P.,Busta Rhymes,Teflon,Remi Martin",2000-08-29,247693,64,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-06-10T07:09:55Z,"east coast hip hop,hardcore hip hop,hip hop,pop rap,rap",0.68,0.894,1,-4.86,1,0.255,0.0206,0,0.462,0.803,94.089,4
3UmaczJpikHgJFyBTAJVoz,"7dGJo4pcD2V6oG8kP0tJRR,2mpeljBig2IXLXRAFO9AAs","Stan","The Marshall Mathers LP","Eminem,Dido",2000-05-23,404106,84,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-06-10T07:10:44Z,"detroit hip hop,hip hop,rap,dance pop,europop,lilith,neo mellow,pop rock",0.78,0.768,6,-4.325,0,0.238,0.0371,0.00000234,0.518,0.507,80.063,4
2v89G6dKQHB3LiV1Ej1vfX,"4pr7J7wzgObkE3DD3Izi7q","Get Buck","Buck The World","Young Buck",2006-01-01,254493,53,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-06-10T07:18:33Z,"crunk,dirty south rap,nashville hip hop",0.797,0.667,1,-6.095,0,0.158,0.545,0,0.0357,0.621,76.51,4
3hsmbFKT5Cujb5GQjqEU39,"7bXgB6jMjp9ATFy66eO08Z,55Aa2cqylxrFIXC767Z865,1YfEcTuGvBQ8xSD1f53UnK","Look At Me Now (feat. Lil' Wayne & Busta Rhymes)","F.A.M.E. (Expanded Edition)","Chris Brown,Lil Wayne,Busta Rhymes",2011-03-22,222586,74,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-06-13T00:41:08Z,"pop rap,r&b,rap,hip hop,new orleans rap,trap,east coast hip hop,hardcore hip hop",0.767,0.677,11,-6.128,0,0.184,0.0339,0.00000551,0.144,0.538,146.155,4
3Tj1luJyKPQt7WbrqpJ2Az,"7dGJo4pcD2V6oG8kP0tJRR","Cold Wind Blows","Recovery","Eminem",2010-06-18,303733,61,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-06-16T17:35:34Z,"detroit hip hop,hip hop,rap",0.619,0.972,11,-0.517,1,0.416,0.13,0,0.782,0.584,169.04,4
5H3B1WtZYGmyOYOXgQltKU,"7dGJo4pcD2V6oG8kP0tJRR,5Qi4Bb7a8C0a00NZcA77L0","Under The Influence","The Marshall Mathers LP","Eminem,D12",2000-05-23,321666,68,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-06-16T17:36:22Z,"detroit hip hop,hip hop,rap,gangster rap",0.921,0.752,6,-4.32,1,0.27,0.0174,0,0.135,0.705,96.985,4
1ZAyjvIk9YiD76yYy0TEG6,"1pPmIToKXyGdsCF6LmqLmI","Plug Walk","The World Is Yours","Rich The Kid",2018-03-30,175229,73,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-06-16T17:41:00Z,"atl hip hop,melodic rap,plugg,rap,trap",0.876,0.519,11,-6.531,1,0.143,0.202,0,0.108,0.158,94.981,4
4qKcDkK6siZ7Jp1Jb4m0aL,"4TEJudQY2pXxVHPE3gD2EU,3TVXtAsR1Inumwj472S9r4","Look Alive (feat. Drake)","Look Alive (feat. Drake)","BlocBoy JB,Drake",2018-02-09,181263,15,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-06-16T17:41:16Z,"memphis hip hop,rap,tennessee hip hop,trap,canadian hip hop,canadian pop,hip hop,pop rap",0.922,0.581,10,-7.495,1,0.27,0.00104,0.0000586,0.105,0.595,140.022,4
53CJANUxooaqGOtdsBTh7O,"7jVv8c5Fj3E9VhNjxT4snq","Old Town Road","Old Town Road","Lil Nas X",2019-03-14,113013,28,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-06-16T17:43:32Z,"lgbtq+ hip hop",0.908,0.517,1,-6.063,1,0.129,0.0361,0.00000173,0.0949,0.471,136.019,4
2t8yVaLvJ0RenpXUIAC52d,"1URnnhqYAYcrqrcwql10ft","a lot","i am > i was","21 Savage",2018-12-21,288624,83,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-06-16T17:43:45Z,"atl hip hop,hip hop,rap",0.837,0.636,1,-7.643,1,0.086,0.0395,0.00125,0.342,0.274,145.972,4
2JvzF1RMd7lE3KmFlsyZD8,"6l3HvQ5sa6mXTsMTB19rO5","MIDDLE CHILD","MIDDLE CHILD","J. Cole",2019-01-23,213593,84,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-06-16T17:44:24Z,"conscious hip hop,hip hop,north carolina hip hop,rap",0.837,0.364,8,-11.713,1,0.276,0.149,0,0.271,0.463,123.984,4
1d5jcRB7Ri9ZA0sFh1Moke,"7dGJo4pcD2V6oG8kP0tJRR","Bagpipes From Baghdad","Relapse: Refill","Eminem",2009-05-15,283066,56,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-06-17T03:10:47Z,"detroit hip hop,hip hop,rap",0.74,0.915,5,-2.472,0,0.211,0.104,0,0.0853,0.382,93.035,4
4NFBL3eUZGhGwss3Anegn9,"6UBA15slIuadJ8h2lPRPos","Worldwide Choppers (feat. Ceza, JL B.Hood, Uso, Yelawolf, Twista, Busta Rhymes, D-Loc and Twisted Insane)","All 6's And 7's","Tech N9ne",2011-06-07,326426,43,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-06-17T05:55:18Z,"kansas city hip hop",0.742,0.849,1,-4.514,1,0.0871,0.00265,0,0.366,0.352,130.041,4
3iVcZ5G6tvkXZkZKlMpIUs,"2YZyLoL8N0Wb9xBt1NhZWg","Alright","To Pimp A Butterfly","Kendrick Lamar",2015-03-16,219333,83,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-06-20T09:57:40Z,"conscious hip hop,hip hop,rap,west coast rap",0.796,0.766,7,-5.974,1,0.238,0.0742,0,0.0827,0.558,110.034,4
6KIKRz9eSTXdNsGUnomdtW,"4EnEZVjo3w1cwcQYePccay","Straight Outta Compton","Straight Outta Compton","N.W.A.",1988-08-08,258687,74,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-06-20T10:01:50Z,"conscious hip hop,gangster rap,golden age hip hop,hip hop,old school hip hop,rap,west coast rap",0.834,0.878,8,-9.484,1,0.15,0.0461,0,0.334,0.418,102.848,4
4voEoczU7Ijborps9XF1n3,"1ZwdS5xdxEREPySFridCfh,7jocoSCuCtpCxCI6IbP8ye","I Get Around","Strictly 4 My N.I.G.G.A.Z...","2Pac,Digital Underground",1993-02-16,259000,71,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-06-20T10:05:07Z,"g funk,gangster rap,hip hop,rap,west coast rap,conscious hip hop,hardcore hip hop",0.846,0.416,10,-13.767,0,0.118,0.156,0.00000934,0.238,0.645,96.188,4
0EtirusGt3LivUmALXSMVe,"7dGJo4pcD2V6oG8kP0tJRR","Role Model","The Slim Shady LP","Eminem",1999-02-23,205400,70,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-07-26T10:15:27Z,"detroit hip hop,hip hop,rap",0.865,0.589,7,-4.224,1,0.258,0.0218,0.0000046,0.04,0.776,91.968,4
6Gik13pCV7FNysMG8p3EDj,"7hJcb9fa4alzcOq3EaNPoG,2mxe0TnaNL039ysAj51xPQ","That's That Shit","Tha Blue Carpet Treatment","Snoop Dogg,R. Kelly",2006-01-01,257640,0,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-07-30T04:37:07Z,"g funk,gangster rap,hip hop,pop rap,rap,west coast rap",0.866,0.63,9,-4.795,0,0.172,0.0199,0,0.036,0.75,82.044,4
0zaWQBwkfh9OmK77CiDmRI,"1J2VVASYAamtQ3Bt8wGgA6,5rkVyNGXEgeUqKkB5ccK83","Always On Time","Pain Is Love (International Version)","Ja Rule,Ashanti",2001-10-29,245093,0,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-07-30T04:40:30Z,"dance pop,east coast hip hop,gangster rap,hip hop,hip pop,pop rap,queens hip hop,rap,urban contemporary,r&b",0.838,0.705,5,-6.131,0,0.29,0.195,0,0.336,0.837,96.643,4
5GCz9BOkt17aI6ZOR3EiUl,"1vEN3d3dJbmdHQpXD6AIkL,52MnqrIGCqyidyL6ZkQraC","Desabafo / Deixa Eu Dizer","A Arte Do Barulho","Marcelo D2,Claudia",2008-01-01,175666,66,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-07-31T03:17:26Z,"boom bap brasileiro,brazilian hip hop,brazilian rock,rap nacional antigo,mpb",0.6,0.869,4,-5.565,0,0.315,0.0364,0,0.287,0.786,85.409,4
1M27m8PmDUE04CMxIyHSbY,"37ZflmHTdxkSLQuT8w9NBs","Duas de Cinco (Explícito)","Duas de Cinco (Single)","Criolo",2013-10-15,223050,0,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-08-07T10:15:50Z,"afrobeat brasileiro,brazilian hip hop,brazilian reggae,latin afrobeat,manguebeat",0.579,0.82,5,-6.668,0,0.134,0.056,0.00669,0.186,0.498,80.1,4
4CDIEKHMb2MBgvgHBkhiJD,"7dGJo4pcD2V6oG8kP0tJRR","When I'm Gone","When I'm Gone","Eminem",2005-01-01,281320,70,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-08-12T05:58:52Z,"detroit hip hop,hip hop,rap",0.618,0.746,10,-5.476,0,0.352,0.0553,0,0.273,0.75,75.272,4
51Fjme0JiitpyXKuyQiCDo,"6USMTwO0MNDnKte5a5h0xx,41X1TR6hrK8Q2ZCpp2EqCz","Lalala","Lalala","Y2K,bbno$",2019-06-28,160626,75,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-08-22T02:36:52Z,"pop rap,viral rap,canadian hip hop,dark trap,meme rap",0.843,0.39,2,-7.899,1,0.0846,0.178,0,0.137,0.495,129.972,4
3s4mrPrEFFPF0LmAfutW0n,"50co4Is1HCEo8bhOyUWKpn,6l3HvQ5sa6mXTsMTB19rO5,0Y5tJX1MQlPlqiwlOH1tJY","The London (feat. J. Cole & Travis Scott)","So Much Fun","Young Thug,J. Cole,Travis Scott",2019-08-16,200186,69,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-08-22T16:22:34Z,"atl hip hop,atl trap,gangster rap,melodic rap,rap,trap,conscious hip hop,hip hop,north carolina hip hop,slap house",0.784,0.517,4,-8.981,0,0.209,0.0249,0.00000144,0.155,0.206,97.991,4
3sNVsP50132BTNlImLx70i,"5K4W6rqBFWDnAN6FQUkS6x","Bound 2","Yeezus","Kanye West",2013-06-18,229146,87,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-08-29T01:50:48Z,"chicago rap,hip hop,rap",0.367,0.665,1,-2.821,1,0.0465,0.145,0,0.113,0.31,148.913,4
2NBQmPrOEEjA8VbeWOQGxO,"7hJcb9fa4alzcOq3EaNPoG,2RdwBSPQiwcmiDo9kixcl8","Drop It Like It's Hot","R&G (Rhythm & Gangsta): The Masterpiece","Snoop Dogg,Pharrell Williams",2004-01-01,266066,79,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-08-29T01:56:15Z,"g funk,gangster rap,hip hop,pop rap,rap,west coast rap,dance pop,pop",0.888,0.632,1,-3.872,1,0.219,0.19,0,0.101,0.662,91.979,4
6ScJMrlpiLfZUGtWp4QIVt,"55Aa2cqylxrFIXC767Z865","A Milli","Tha Carter III","Lil Wayne",2008-06-10,221840,73,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-08-29T01:58:04Z,"hip hop,new orleans rap,pop rap,rap,trap",0.674,0.695,6,-8.636,0,0.278,0.0387,0.00202,0.194,0.773,151.486,4
6TLHo63Z3wqHkW6adVeEwZ,"1QBWA6tuiZ0JuDluPqbe71,4Y0VwRwAOyJutxoVpPX4td,0oNOkdVXXFaWC9tPb7Ol10,4xKfNBUXa00go8RU9TwwkI","Plaqtudum","Plaqtudum","Recayd Mob,Derek,Dfideliz,Jé Santiago",2018-09-19,175440,63,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-08-29T12:49:20Z,"trap brasileiro,detroit trap brasileiro,brazilian hip hop,r&b brasileiro",0.89,0.74,1,-6.367,1,0.0681,0.271,0.0000106,0.118,0.0683,122.023,4
22iu8MaMnfgws4GgHEKku5,"7e10JUMF7MJmmwYpnTSMI5,4OBJLual30L7gRl5UkeRcT","Annoying","P2","Dave East,T.I.",2018-01-16,178253,40,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-09-09T19:44:31Z,"canadian hip hop,harlem hip hop,nyc rap,southern hip hop,trap,atl hip hop,dirty south rap,gangster rap,hip hop,pop rap,rap",0.732,0.79,9,-5.016,1,0.285,0.207,0,0.127,0.502,121.949,4
7GX5flRQZVHRAGd6B4TmDO,"4O15NlyKLIASxsJ0PrXPfz","XO Tour Llif3","Luv Is Rage 2","Lil Uzi Vert",2017-08-25,182706,84,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-09-09T19:52:20Z,"hip hop,melodic rap,philly rap,rage rap,rap",0.732,0.75,11,-6.366,0,0.231,0.00264,0,0.109,0.401,155.096,4
2xLMifQCjDGFmkHkpNLD9h,"0Y5tJX1MQlPlqiwlOH1tJY","SICKO MODE","ASTROWORLD","Travis Scott",2018-08-03,312820,86,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-09-09T20:01:34Z,"hip hop,rap,slap house",0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,4
2u7mxWSeoqTXndK5e08jMp,"7d3WFRME3vBY2cgoP38RDo,04ei5kNgmDuNAydFhhIHnD","Nowadays (feat. Landon Cube)","Life of a Dark Rose","Lil Skies,Landon Cube",2017-12-12,203907,68,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-09-09T20:01:48Z,"melodic rap,pop rap",0.745,0.646,6,-6.987,0,0.17,0.157,0,0.338,0.46,79.993,4
3ZhTT6yjZwpPph5MIJ53XY,"7d3WFRME3vBY2cgoP38RDo,04ei5kNgmDuNAydFhhIHnD","Red Roses (feat. Landon Cube)","Life of a Dark Rose","Lil Skies,Landon Cube",2017-12-12,262544,69,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-09-09T20:01:53Z,"melodic rap,pop rap",0.691,0.683,0,-7.335,1,0.0954,0.547,0,0.221,0.456,140.002,4
7AQim7LbvFVZJE3O8TYgf2,"15UsOTVnJzReFVN1VCnxy4,6Xgp2XMz1fhVYe7i6yNAax","Fuck Love","17","XXXTENTACION,Trippie Redd",2017-08-25,146520,84,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-09-09T20:06:03Z,"emo rap,miami hip hop,melodic rap,rap,trap",0.797,0.533,0,-9.74,0,0.0412,0.0172,0.000152,0.103,0.329,131.036,4
31gUUwByx4pmnA8KAFkhhH,"3wyVrVrFCkukjdVIdirGVY","Esskeetit","Harverd Dropout","Lil Pump",2019-02-22,181714,51,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-09-09T20:06:14Z,"emo rap,miami hip hop,pop rap,rap,trap",0.934,0.505,11,-7.648,1,0.168,0.0229,0,0.0867,0.691,139.93,4
0TlLq3lA83rQOYtrqBqSct,"3TVXtAsR1Inumwj472S9r4","Nonstop","Scorpion","Drake",2018-06-29,238614,82,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-09-09T20:06:38Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.912,0.412,7,-8.074,1,0.123,0.0165,0.0126,0.104,0.423,154.983,4
2EgB4n6XyBsuNUbuarr4eG,"1pPmIToKXyGdsCF6LmqLmI,2YZyLoL8N0Wb9xBt1NhZWg","New Freezer (feat. Kendrick Lamar)","The World Is Yours","Rich The Kid,Kendrick Lamar",2018-03-30,191937,65,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-09-09T20:07:14Z,"atl hip hop,melodic rap,plugg,rap,trap,conscious hip hop,hip hop,west coast rap",0.884,0.698,0,-9.101,1,0.364,0.0405,0,0.195,0.575,140.068,4
6MWtB6iiXyIwun0YzU6DFP,"246dkjvS1zLTtiykXe5h60","Wow.","Wow.","Post Malone",2018-12-24,149520,4,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-09-09T20:08:29Z,"dfw rap,melodic rap,pop,rap",0.833,0.539,11,-7.399,0,0.178,0.163,0.0000021,0.101,0.385,99.947,4
0wbnC9AUenxp613TYaJsGK,"6oMuImdp5ZcFhWP0ESe6mG","Narcos","Culture II","Migos",2018-01-26,255378,72,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-09-09T20:09:06Z,"atl hip hop,hip hop,pop rap,rap,trap",0.936,0.585,0,-6.914,1,0.125,0.0142,0,0.132,0.242,124.991,4
4HbiCvH1R7mVOJ7KY7JQBD,"7gZfnEnfiaHzxARJ2LeXrf","GUMMO","Day69: Graduation Day","6ix9ine",2018-04-10,157643,61,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-09-09T20:09:18Z,"emo rap",0.66,0.775,2,-4.926,1,0.172,0.0553,0,0.129,0.635,157.036,4
4S8d14HvHb70ImctNgVzQQ,"5K4W6rqBFWDnAN6FQUkS6x,3wyVrVrFCkukjdVIdirGVY","I Love It (& Lil Pump)","I Love It","Kanye West,Lil Pump",2018-09-07,127946,74,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-09-09T20:09:27Z,"chicago rap,hip hop,rap,emo rap,miami hip hop,pop rap,trap",0.901,0.522,2,-8.304,1,0.33,0.0114,0,0.259,0.329,104.053,4
3a1lNhkSLSkpJE4MSHpDu9,"246dkjvS1zLTtiykXe5h60,0VRj0yCOv2FXJNP47XQnx5","Congratulations","Stoney (Deluxe)","Post Malone,Quavo",2016-12-09,220293,84,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-09-09T20:09:39Z,"dfw rap,melodic rap,pop,rap,atl hip hop,trap",0.63,0.804,6,-4.183,1,0.0363,0.215,0,0.253,0.492,123.146,4
7KOlJ92bu51cltsD9KU5I7,"6oMuImdp5ZcFhWP0ESe6mG","T-Shirt","Culture","Migos",2017-04-07,242407,3,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-09-09T20:10:02Z,"atl hip hop,hip hop,pop rap,rap,trap",0.865,0.687,10,-3.744,0,0.217,0.242,0,0.158,0.486,139.023,4
4vaxvNDaLSoD36iZX515ug,"3EXdLajEO02ziZ90P90bSW","Betrayed","TOTAL XANARCHY","Lil Xan",2018-04-06,187173,70,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-09-09T20:16:26Z,"cloud rap",0.821,0.434,10,-9.194,0,0.118,0.434,0,0.128,0.241,120.012,4
2bjwRfXMk4uRgOD9IBYl9h,"3TVXtAsR1Inumwj472S9r4,0VRj0yCOv2FXJNP47XQnx5,0Y5tJX1MQlPlqiwlOH1tJY","Portland","More Life","Drake,Quavo,Travis Scott",2017-03-18,236614,74,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-09-09T20:35:17Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap,atl hip hop,melodic rap,trap,slap house",0.925,0.443,1,-8.216,1,0.264,0.0172,0,0.276,0.35,136.078,4
76Y0gxtTxN0FyDCYh5qYQj,"6oMuImdp5ZcFhWP0ESe6mG","Get Right Witcha","Culture","Migos",2017-04-07,257545,2,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-09-09T20:35:21Z,"atl hip hop,hip hop,pop rap,rap,trap",0.95,0.743,10,-5.861,0,0.238,0.0646,0.0000111,0.103,0.619,136.983,4
0e7ipj03S05BNilyu5bRzt,"246dkjvS1zLTtiykXe5h60,1URnnhqYAYcrqrcwql10ft","rockstar (feat. 21 Savage)","beerbongs & bentleys","Post Malone,21 Savage",2018-04-27,218146,86,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-09-09T20:35:24Z,"dfw rap,melodic rap,pop,rap,atl hip hop,hip hop",0.585,0.52,5,-6.136,0,0.0712,0.124,0.0000701,0.131,0.129,159.801,4
43ZyHQITOjhciSUUNPVRHc,"3wyVrVrFCkukjdVIdirGVY","Gucci Gang","Lil Pump","Lil Pump",2017-10-06,124055,65,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-09-09T20:35:27Z,"emo rap,miami hip hop,pop rap,rap,trap",0.936,0.523,5,-6.71,1,0.0597,0.239,0,0.117,0.699,119.889,4
6xbraxG0bSBOuAr5IUXmtM,"4qBgvVog0wzW75IQ48mU7v,6icQOAFXDZKsumw3YXyusw","iSpy (feat. Lil Yachty)","Light of Mine","KYLE,Lil Yachty",2018-05-18,252240,67,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-09-09T20:35:32Z,"deep underground hip hop,indie pop rap,meme rap,pop rap,viral trap,atl hip hop,melodic rap,rap,trap",0.723,0.654,0,-6.82,1,0.298,0.384,0,0.384,0.675,149.949,4
7ycWLEP1GsNjVvcjawXz3z,"13ubrt8QOOCPljQ2FL1Kca,2p1fiYHYiXz9qi0JJyxBzN","Praise The Lord (Da Shine) (feat. Skepta)","TESTING","A$AP Rocky,Skepta",2018-05-25,205040,84,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-09-09T20:35:43Z,"east coast hip hop,hip hop,rap,trap,birmingham grime,grime,instrumental grime,uk hip hop",0.854,0.569,5,-8.151,0,0.106,0.0609,0.0816,0.1,0.294,80.015,4
1f5cbQtDrykjarZVrShaDI,"31W5EY0aAly4Qieq6OFu6I,46SHBwWsqBkxI7EeeBEQG7","Drowning (feat. Kodak Black)","The Bigger Artist","A Boogie Wit da Hoodie,Kodak Black",2017-09-29,209269,81,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-09-09T20:35:47Z,"melodic rap,rap,trap,florida drill,florida rap,miami hip hop,trap latino",0.839,0.81,5,-5.274,0,0.0568,0.501,0,0.117,0.814,129.014,4
1XRgIKC5TPwo7nWGyKqgG0,"13y7CgLHjMVRMDqxdx0Xdo,6oMuImdp5ZcFhWP0ESe6mG","I Get the Bag (feat. Migos)","Mr. Davis","Gucci Mane,Migos",2017-10-13,233087,73,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-09-09T20:35:51Z,"atl hip hop,dirty south rap,hip hop,pop rap,rap,southern hip hop,trap",0.89,0.633,11,-5.475,1,0.168,0.0232,0.000343,0.0993,0.425,139.948,4
6fwdbPMwP1zVStm8FybmkO,"1URnnhqYAYcrqrcwql10ft,0iEtIxbK0KxaSlF7G42ZOp,1RyvyyTE3xzB2ZywiAwp0i","X (feat. Future)","Savage Mode","21 Savage,Metro Boomin,Future",2016-07-15,258880,74,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-09-09T20:35:55Z,"atl hip hop,hip hop,rap,southern hip hop,trap",0.835,0.413,1,-9.81,1,0.396,0.373,0.00133,0.101,0.111,149.004,4
2hJWZvTw4QVBwC14ZNs1Ib,"3wyVrVrFCkukjdVIdirGVY","Flex Like Ouu","Lil Pump","Lil Pump",2017-10-06,108213,51,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-09-09T20:36:12Z,"emo rap,miami hip hop,pop rap,rap,trap",0.858,0.435,6,-11.286,1,0.0661,0.189,0,0.0925,0.704,141.993,4
7yyRTcZmCiyzzJlNzGC9Ol,"5M0lbkGluOPXLeFjApw8r8,6icQOAFXDZKsumw3YXyusw","Broccoli (feat. Lil Yachty)","Big Baby DRAM","DRAM,Lil Yachty",2016-10-21,225205,63,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-09-09T20:36:15Z,"pop rap,trap,underground hip hop,viral trap,virginia hip hop,atl hip hop,melodic rap,rap",0.886,0.525,8,-7.39,1,0.131,0.236,0,0.057,0.708,145.99,4
0B8QzDH7YWih85V5SEMnyJ,"4O15NlyKLIASxsJ0PrXPfz","Money Longer","Lil Uzi Vert vs. The World","Lil Uzi Vert",2016-05-27,198944,76,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-09-09T20:36:26Z,"hip hop,melodic rap,philly rap,rage rap,rap",0.795,0.568,5,-7.817,0,0.142,0.0541,0,0.108,0.478,136.173,4
1rsAFUCa6BVMgRQ3FCQQsi,"3wyVrVrFCkukjdVIdirGVY","Boss","Lil Pump","Lil Pump",2017-10-06,106020,60,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-09-09T20:36:34Z,"emo rap,miami hip hop,pop rap,rap,trap",0.803,0.789,10,-3.434,0,0.0383,0.0304,0,0.378,0.647,119.999,4
3B54sVLJ402zGa6Xm4YGNe,"6vXTefBL93Dj5IqAWq6OTv,1zNqQNIdeOUZHb8zbZRFMX","Unforgettable","Jungle Rules","French Montana,Swae Lee",2017-07-14,233901,86,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-09-09T20:36:37Z,"hip hop,pop rap,rap,southern hip hop,trap,melodic rap",0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,4
1fEl5TPKRJAsuP6TqZ23hB,"3wyVrVrFCkukjdVIdirGVY","D Rose","Lil Pump","Lil Pump",2017-10-06,135497,55,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-09-09T20:37:05Z,"emo rap,miami hip hop,pop rap,rap,trap",0.781,0.553,0,-4.277,1,0.0735,0.201,0.000233,0.383,0.308,121.968,4
4scpF6J5uMBvoh6sFB7EL1,"7iZtZyCzp3LItcw1wtPI3D","No Type","SremmLife","Rae Sremmurd",2015-01-06,200080,74,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-09-09T20:37:16Z,"melodic rap,mississippi hip hop,pop rap,rap,trap",0.891,0.486,6,-7.803,1,0.159,0.0158,0.00000378,0.0925,0.239,125.01,4
2XaInsPPUkZRkY4uFJ3AHK,"13y7CgLHjMVRMDqxdx0Xdo,4DdkRBBYG6Yk9Ka8tdJ9BW","Met Gala (feat. Offset)","Droptopwop","Gucci Mane,Offset",2017-05-26,209142,61,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-09-09T20:37:18Z,"atl hip hop,dirty south rap,hip hop,pop rap,rap,southern hip hop,trap",0.817,0.587,2,-6.502,1,0.108,0.052,0.00165,0.185,0.352,140.062,4
59J5nzL1KniFHnU120dQzt,"699OTQXzgjhIYAHMy9RyPD,4O15NlyKLIASxsJ0PrXPfz","wokeuplikethis*","Playboi Carti","Playboi Carti,Lil Uzi Vert",2017-04-14,235535,75,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-09-09T20:37:22Z,"atl hip hop,plugg,pluggnb,rage rap,rap,hip hop,melodic rap,philly rap",0.785,0.62,8,-6.667,1,0.254,0.0138,0,0.15,0.478,78.477,4
