Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
2XkHAttmz8mBqaCwysrrrI,"3zPn6Yi7aq3rPsNtS3ckvs","16 Toneladas","Para Sempre - Sambas","Noriel Vilela",2001-01-01,133400,46,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-08-11T09:50:49Z,"",0.467,0.428,1,-13.698,1,0.0481,0.897,0,0.107,0.904,80.176,4
4xXpKjCg1kwIX8a1HIhFh9,"7jrRQZg4FZq6dwpi3baKcu","Como Vovó Já Dizia (Óculos Escuros)","Raul (Série Grandes Nomes Vol. 1)","Raul Seixas",1996-01-01,202466,47,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-08-11T10:04:19Z,"mpb,psicodelia brasileira,rock baiano,rock nacional brasileiro",0.648,0.669,9,-8.819,1,0.0725,0.0807,0,0.299,0.965,145.558,4
1WLmDv4iF7ZSH3TLSh6c7p,"6tOsSffQQIXmK8TqsDck8t","Acorda Amor","Sinal Fechado","Chico Buarque",1974-01-01,140640,45,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-08-15T05:35:45Z,"bossa nova,fado,mpb,tropicalia",0.547,0.522,0,-13.369,1,0.0762,0.305,0.000083,0.125,0.536,87.616,4
4PqBmKuuj6kp0W80iW7GR2,"1mCHLu4gizrN9PwHxKrJv4","Eu Só Quero um Xodó","Nas Costas Do Brasil","Dominguinhos",1999,192000,52,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-08-20T16:41:43Z,"accordion,axe,baiao,bossa nova,forro,forro instrumental,mpb,samba,sanfona,velha guarda",0.711,0.862,1,-8.806,0,0.0405,0.154,0.0000196,0.131,0.755,94.013,4
7pdCDKs0i05N8ag4tAC5u5,"5JYtpnUKxAzXfHEYpOeeit","Taj Mahal","Africa Brasil","Jorge Ben Jor",1976-01-01,186933,51,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-08-24T17:40:31Z,"bossa nova,manguebeat,mpb,samba,samba-rock,tropicalia",0.587,0.703,6,-5.789,0,0.0556,0.556,0,0.596,0.725,136.704,4
6eDMElxeeKXs4DHTb0dGP0,"0jOs0wnXCu1bGGP7kh5uIu","Gostava Tanto De Você","Tim Maia 1973","Tim Maia",1973-01-08,256362,65,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-08-25T19:50:26Z,"brazilian boogie,brazilian soul,mpb",0.563,0.886,9,-9.008,1,0.0993,0.0479,0.0000733,0.0384,0.717,89.234,4
0faQmnrSna9yg43Lv9CEyV,"7oEkUINVIj1Nr3Wnj8tzqr","Não Grude Não","Banda Larga Cordel","Gilberto Gil",2008-05-15,249693,0,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-11-27T20:01:38Z,"bossa nova,mpb,samba,tropicalia,violao",0.714,0.753,9,-9.339,1,0.0419,0.506,0.0000885,0.104,0.89,116.096,4
2tGDLtinIaepvrlICaDciX,"7HGNYPmbDrMkylWqeFCOIQ","Atrás Do Trio Elétrico","Muitos Carnavais","Caetano Veloso",1977-01-01,162973,32,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-12-25T01:02:09Z,"bossa nova,mpb,samba de roda,tropicalia",0.543,0.512,5,-9.172,1,0.0473,0.464,0,0.355,0.929,133.155,4
7KQ77xcxGBs94Ze45jWiGs,"7HGNYPmbDrMkylWqeFCOIQ","Voce E Linda","Caetanear","Caetano Veloso",1985-01-11,299333,44,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-12-25T01:31:24Z,"bossa nova,mpb,samba de roda,tropicalia",0.564,0.176,9,-19.149,1,0.0314,0.786,0.00000551,0.262,0.4,95.807,4
2RBQAtDa21nzhSNdJwkopD,"6tOsSffQQIXmK8TqsDck8t","Essa Moça Tá Diferente","Chico Buarque De Hollanda Nº4","Chico Buarque",1970-01-01,167880,55,spotify:user:222b6a7rurhvs6p4ficngkzzy,2019-12-25T15:26:46Z,"bossa nova,fado,mpb,tropicalia",0.64,0.809,11,-5.51,0,0.039,0.0899,0.0000118,0.0765,0.82,80.958,4
0YUVtMGgaJj55WAr7AHRvY,"6tw6EpC9RgmSRZiZg0n22t","Há Tempos","As Quatro Estações","Legião Urbana",1989,198733,59,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-01-24T11:57:23Z,"brazilian rock,mpb,rock brasiliense,rock nacional brasileiro",0.468,0.488,9,-12.987,0,0.0296,0.0142,0.0000618,0.257,0.613,157.124,4
6mpiOoEcus2zYIl9qdHVyG,"5re6NsyXzHg6uvNimzQ3F6","Dias Melhores","Oxigênio","Jota Quest",2000-07-04,286200,58,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-02-13T15:53:33Z,"brazilian rock,mpb,pop rock brasileiro,rock mineiro,rock nacional brasileiro",0.69,0.542,7,-8.843,1,0.0247,0.0365,0.000147,0.1,0.606,106.04,4
596auwbjLymQr3r7vSvNlx,"7dnT2FUXhjirperXaH22IJ","Ovelha Negra","Multishow Ao Vivo","Rita Lee",2009,306920,49,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-02-15T19:46:56Z,"brazilian rock,mpb,tropicalia",0.443,0.439,9,-13.584,1,0.0324,0.00649,0.00341,0.872,0.295,136.179,4
1AqfIfEQyEaME7fiv3HzyU,"5BWqFYIPTnFx3OPWOoJvmD","2345MEIA78","Quebra - Cabeça","Gabriel O Pensador",1997-08-08,289826,54,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-02-17T23:41:41Z,"brazilian hip hop,brazilian rock,mpb",0.959,0.603,1,-10.365,1,0.218,0.173,0,0.261,0.848,115.912,4
3wYP8mfPEMBmCjT3DcG2la,"5re6NsyXzHg6uvNimzQ3F6","Do Seu Lado - Acústico","Acústico Jota Quest","Jota Quest",2017-09-22,323882,49,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-03-03T09:47:03Z,"brazilian rock,mpb,pop rock brasileiro,rock mineiro,rock nacional brasileiro",0.533,0.719,7,-9.587,1,0.0525,0.0629,0.00000507,0.577,0.31,140.149,4
5OC7GbXAbWXM1rvSpobLai,"7jrRQZg4FZq6dwpi3baKcu","Al Capone","Krig-Ha, Bandolo","Raul Seixas",1973-01-01,160573,52,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-03-06T23:30:14Z,"mpb,psicodelia brasileira,rock baiano,rock nacional brasileiro",0.448,0.826,4,-4.921,1,0.0767,0.179,0,0.359,0.933,80.696,4
3uezVXXzZZUCjqPRC9JA6u,"7EM9m7HOXxVgP9oEpDDv70","Lanterna Dos Afogados","Big Bang","Os Paralamas Do Sucesso",1989-01-01,189533,67,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-03-06T23:30:50Z,"brazilian rock,latin alternative,latin rock,mpb,rock nacional brasileiro",0.716,0.596,11,-8.503,1,0.0255,0.128,0.00484,0.0966,0.487,113.278,4
5HDlh6UhT3AMQs935wE1qr,"0GNq4xh8uFCyihPurnunf7","Era um Garoto, Que Como Eu, Amava os Beatles e os Rolling Stones","O Papa É Pop","Engenheiros Do Hawaii",1990-10-22,265040,63,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-03-06T23:30:55Z,"brazilian rock,pop rock brasileiro,rock gaucho,rock nacional brasileiro",0.568,0.7,6,-5.42,1,0.0258,0.0409,0.00000711,0.0838,0.571,131.885,4
5kNCog1amNsI8z2iD5634p,"7jrRQZg4FZq6dwpi3baKcu","O dia em que a terra parou","O Dia Em Que A Terra Parou","Raul Seixas",1990,265306,51,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-03-06T23:30:59Z,"mpb,psicodelia brasileira,rock baiano,rock nacional brasileiro",0.55,0.729,2,-13.779,1,0.148,0.089,0,0.0462,0.344,113.295,4
4SrJyRdyHYxxkcVMQ3QkGE,"0FMucZsEnCxs5pqBjHjIc8,77ZUbcdoU5KCPHNUl8bgQy,5rX2c1zow6hCph8PnnU3kF,3pO5VjZ4wOHCMBXOvbMISG","Corcovado (Quiet Nights Of Quiet Stars)","The Girl From Ipanema - The Bossa Nova Years","Stan Getz,João Gilberto,Astrud Gilberto,Tom Jobim",1989-01-01,254666,48,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-03-18T00:29:31Z,"bebop,bossa nova,cool jazz,jazz,jazz saxophone,latin jazz,samba-jazz,vocal jazz,brazilian jazz,jazz guitar,samba,violao,lounge,brazilian classical,latin classical,mpb",0.572,0.152,9,-15.658,0,0.0408,0.961,0.000432,0.136,0.339,127.497,4
6nHvHkBGc27nLgNodtYlzt,"7oEkUINVIj1Nr3Wnj8tzqr","Doralice","Gilbertos Samba","Gilberto Gil",2014-04-01,156293,0,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-03-18T00:37:14Z,"bossa nova,mpb,samba,tropicalia,violao",0.618,0.474,2,-13.51,1,0.0848,0.875,0.0961,0.0553,0.961,168.699,4
2ZC8sdv4Kvuql7Q9T8Agzv,"0yFvXd36g5sNKYDi0Kkvl8","Como Nossos Pais","Falso Brilhante","Elis Regina",1976-01-05,261600,66,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-03-21T04:35:35Z,"bossa nova,brazilian jazz,mpb,samba",0.491,0.498,2,-7.658,1,0.0821,0.302,0,0.0734,0.478,143.719,3
2qCombkjuqWREOT8xvSflG,"5JYtpnUKxAzXfHEYpOeeit","W / Brasil (Chama o síndico)","Grandes mestres da MPB","Jorge Ben Jor",1993-01-01,319933,47,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-03-21T04:40:01Z,"bossa nova,manguebeat,mpb,samba,samba-rock,tropicalia",0.568,0.889,0,-7.734,1,0.0702,0.217,0.00000579,0.66,0.803,186.521,4
4SpqtLElDsO6KGbd4ub96Z,"24ZP6P1JgCo65CEJsk2OQ2,3pO5VjZ4wOHCMBXOvbMISG","Pela Luz dos Olhos Teus - Bonus Track","Miucha & Tom Jobim Vol. 1","Miúcha,Tom Jobim",1977-07-15,164160,66,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-03-22T17:38:17Z,"bossa nova,mpb,velha guarda,brazilian classical,brazilian jazz,latin classical,violao",0.451,0.277,9,-11.615,1,0.059,0.876,0,0.118,0.783,116.679,3
7MKHjs2QBeFrfCso2YWuy8,"2euX7vCVnJy3TVEGfc0RCl","Isso","A Melhor Banda De Todos Os Tempos Da Última Semana","Titãs",2001-04-04,160466,57,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-03-22T20:47:59Z,"hard rock brasileiro,mpb,pop rock brasileiro,rock nacional brasileiro,rock piauiense",0.623,0.794,4,-5.773,1,0.0268,0.0312,0,0.294,0.57,99.873,4
7HmG9JYyzi7AmTvbdexqkS,"4laQz4PaKeh2Hu6QL6evVD","Passe Em Casa - Remastered 2004","Tribalistas","Tribalistas",2002-01-01,234200,0,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-03-22T20:50:22Z,"brazilian rock,mpb,nova mpb",0.769,0.887,7,-4.631,1,0.0566,0.22,0.0000138,0.235,0.749,104.027,4
3pUQEJXwmnooceL5DqluNA,"5j3htXVskZF0u8qWY5zcF8","Borbulhas de Amor (Tenho um Coração) [Borbujas de Amor]","Pedras Que Cantam","Fagner",1991-03-04,249280,60,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-04-02T11:16:48Z,"mpb",0.67,0.523,11,-11.508,1,0.0314,0.685,0,0.136,0.693,126.474,4
0Eb3TL58Q9d0MUToLIcuAG,"7oEkUINVIj1Nr3Wnj8tzqr","O Pato","Gilbertos Samba","Gilberto Gil",2014-04-01,242493,0,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-04-04T16:09:57Z,"bossa nova,mpb,samba,tropicalia,violao",0.786,0.428,2,-12.116,1,0.0687,0.806,0.478,0.145,0.687,83.937,4
6770VpNwRiV1fKMFjnhvmQ,"2ZofT7n9AlTKf7KDCoHGgD,5j3htXVskZF0u8qWY5zcF8","Asa Branca (feat. Fagner)","Baião de Dois","Luiz Gonzaga,Fagner",2012-11-26,207760,50,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-04-06T23:49:12Z,"accordion,baiao,bossa nova,forro tradicional,mpb,samba,velha guarda",0.582,0.726,5,-7.386,1,0.0376,0.598,0.00000158,0.128,0.822,115.545,4
7i325B6qZFdkne07FRsWlk,"3pO5VjZ4wOHCMBXOvbMISG","Wave","Wave","Tom Jobim",1967,174133,0,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-04-09T17:54:16Z,"bossa nova,brazilian classical,brazilian jazz,latin classical,mpb,violao",0.547,0.324,7,-20.681,1,0.0341,0.79,0.911,0.149,0.877,144.948,4
5x8aaVV1gNm7PxOZZtM38H,"1M507Np8dZ2dprrHC5aHsm,2K5llYyoLmzpOcbVuOY1ls,2ckSvWpHGWAGgGT5IDDylL,6VNcG5r38hPxQk5wX6GwIb,1lJFLBUEojANXowrDUjRa4","Lindo Balão Azul","Pir Lim Pim Pim","Moraes Moreira,Baby Do Brasil,Ricardo Graça Mello,Bebel,Aretha",1982-01-01,198133,48,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-04-14T17:44:16Z,"bossa nova,mpb,samba,velha guarda,pop nacional antigas,rock nacional brasileiro",0.696,0.896,10,-7.248,1,0.029,0.0173,0.000017,0.0675,0.903,125.331,4
2evNqAoJGCTbfx9KEqzPQ9,"10naVTwNjE50daQVrN0bXh","Luz Dos Olhos - Ao Vivo","Acústico (Ao Vivo)","Cássia Eller",2001-01-15,251426,59,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-05-01T17:51:08Z,"brazilian rock,mpb",0.499,0.731,7,-7.974,1,0.0392,0.633,0,0.742,0.343,97.097,4
7MxVCTR3xD55xikxKiGCrv,"6tOsSffQQIXmK8TqsDck8t","Feijoada Completa","Chico Buarque","Chico Buarque",1978-01-01,171253,48,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-05-07T15:25:10Z,"bossa nova,fado,mpb,tropicalia",0.55,0.705,11,-8.952,0,0.146,0.621,0.000117,0.153,0.793,115.294,4
4mvb2QrG9ea14U9BQ8U9Q0,"6tOsSffQQIXmK8TqsDck8t","Tanto Mar","Chico Buarque","Chico Buarque",1978-01-01,114906,41,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-05-07T15:25:55Z,"bossa nova,fado,mpb,tropicalia",0.427,0.504,7,-8.1,1,0.0603,0.645,0.0000268,0.178,0.885,180.328,3
0iNom96XYENQmqpOwf04F2,"6tOsSffQQIXmK8TqsDck8t","Deus Lhe Pague","Construção","Chico Buarque",1971-01-01,198546,41,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-05-07T15:34:05Z,"bossa nova,fado,mpb,tropicalia",0.434,0.864,0,-4.751,1,0.0415,0.286,0.000311,0.26,0.543,145.787,4
39HKNEpQz75dCJqDxH0xuD,"6tOsSffQQIXmK8TqsDck8t","Samba De Orly","Construção","Chico Buarque",1971-01-01,159600,45,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-05-07T15:53:01Z,"bossa nova,fado,mpb,tropicalia",0.505,0.611,0,-8.636,1,0.123,0.0367,0.0000879,0.358,0.786,103.757,4
4zkhHy9rojEZn3jarsPoFe,"6tOsSffQQIXmK8TqsDck8t","Minha Historia (Gesubambino)","Construção","Chico Buarque",1971-01-01,181306,42,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-05-07T15:54:31Z,"bossa nova,fado,mpb,tropicalia",0.426,0.464,6,-7.299,0,0.0306,0.401,0,0.352,0.361,135.512,4
5GjdiVkuN9CKcUAHau1Huy,"6tOsSffQQIXmK8TqsDck8t","Homenagem Ao Malandro","Chico Buarque","Chico Buarque",1978-01-01,180693,43,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-05-07T15:56:12Z,"bossa nova,fado,mpb,tropicalia",0.696,0.725,2,-9.648,1,0.149,0.42,0.00000809,0.147,0.864,88.975,4
4j9zKybXmYWzfOawFSU1lr,"6tOsSffQQIXmK8TqsDck8t","Até O Fim","Chico Buarque","Chico Buarque",1978-01-01,144373,39,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-05-07T15:56:25Z,"bossa nova,fado,mpb,tropicalia",0.694,0.814,4,-9.195,1,0.059,0.729,0,0.0707,0.937,141.712,4
1p5PXgEpbsfRhOfXgTj2xd,"6tOsSffQQIXmK8TqsDck8t","Passaredo","Meus Caros Amigos","Chico Buarque",1976-01-01,129226,30,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-05-07T16:05:38Z,"bossa nova,fado,mpb,tropicalia",0.467,0.487,4,-13.629,0,0.0479,0.546,0,0.136,0.543,153.059,4
4LB4Cj4DTNeFEbKhnjSVLS,"0cSC1GvvgLumHovn2rgSHj","Panela Velha","Sérgio Reis 40 Anos de Estrada","Sérgio Reis",2000-04-03,194760,54,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-05-10T19:16:48Z,"jovem guarda,sertanejo,sertanejo tradicional,sertanejo universitario",0.651,0.608,9,-8.202,1,0.0359,0.464,0,0.0621,0.963,144.179,4
2nW6yvWWwjbqM8qcqvQDxw,"0cSC1GvvgLumHovn2rgSHj","O Menino da Porteira","Sérgio Reis 40 Anos de Estrada","Sérgio Reis",2000-04-03,200093,42,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-05-10T19:17:38Z,"jovem guarda,sertanejo,sertanejo tradicional,sertanejo universitario",0.552,0.561,9,-9.69,1,0.0322,0.437,0,0.315,0.735,82.621,4
42r6oho7Bp6UUFu7ivw8LN,"7u56iM11sgD3XiqbDwYvJU","Comitiva Esperança","Violas e Violeiros","Sérgio Reis e Filhos",2003-08-01,227080,39,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-05-10T19:27:31Z,"sertanejo,sertanejo tradicional",0.539,0.608,2,-5.697,1,0.124,0.613,0,0.668,0.612,84.795,4
4uUs057018O9QWY8dkS60U,"6pRYBBHNsZYnZ8w2xjkAgP,7gfkYbxpguEc9bm6m8TpAr","Majestade O Sabiá - Ao Vivo","A Majestade, O Sabia","Roberta Miranda,Chitãozinho & Xororó",2000-01-01,248493,59,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-05-10T19:31:07Z,"sertanejo,sertanejo tradicional,sertanejo universitario,agronejo",0.59,0.722,7,-5.749,1,0.0377,0.675,0,0.987,0.461,109.043,4
0hKx5NJGPmZBRSAIjuYerc,"2JnNhPT0sQvhKOyLqDKRuP","Comitiva Esperança","Ensaio","Almir Sater",2018-05-18,149415,55,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-05-10T19:37:41Z,"folk brasileiro,mpb,sertanejo,sertanejo tradicional,viola caipira",0.589,0.205,2,-15.86,1,0.0425,0.866,0.0000721,0.112,0.558,83.365,4
6wpDQGn3Gl0j9Wt6D6mYvQ,"0jOs0wnXCu1bGGP7kh5uIu","O Descobridor Dos Sete Mares","O Descobridor Dos Sete Mares","Tim Maia",1983-01-03,265297,66,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-05-11T21:23:18Z,"brazilian boogie,brazilian soul,mpb",0.643,0.78,10,-8.306,0,0.0718,0.0108,0.00069,0.305,0.963,136.891,4
24bOiXGnWfwged0gg0LemU,"7rPqFVgJYARiFsLDlN6W6y,5HlnN6xF2MD87KhGRmCRTd","Onde Anda Você","20 Grandes Sucessos De Toquinho & Vinicius","Toquinho,Vinícius de Moraes",1998-01-01,167600,64,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-06-14T00:04:06Z,"bossa nova,mpb,samba,velha guarda,violao",0.62,0.309,4,-14.528,0,0.043,0.698,0.0424,0.119,0.6,109.459,3
2iYiIcTBETw7VJ9bFyYPkJ,"1LOFaxDBvn3YuvarTldGAe","Recado","Bis (Dois CDs)","Gonzaguinha",2000-01-01,161773,20,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-06-30T23:55:15Z,"bossa nova,mpb,pagode,samba,velha guarda",0.711,0.798,7,-9.928,0,0.0705,0.271,0.000204,0.294,0.634,131.283,4
0SrDqCmn2ClzEzNkAZYc2Y,"5zq0SGWxrmzpTSXkBEQzMj","Bete Balanço","Maior Abandonado","Barão Vermelho",1984-01-01,213933,65,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-07-07T23:22:45Z,"mpb,rock nacional brasileiro",0.782,0.705,11,-9.16,0,0.038,0.416,0.00179,0.0743,0.902,116.967,4
1dhAmxitT6NrNfFH2KGYZe,"7HGNYPmbDrMkylWqeFCOIQ","Podres Poderes","Velo","Caetano Veloso",1984-01-01,259866,0,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-07-08T08:20:17Z,"bossa nova,mpb,samba de roda,tropicalia",0.692,0.509,5,-12.355,1,0.143,0.338,0.00000402,0.121,0.765,156.178,4
1YA45ebLWaMLq88FinN8RT,"7Brxri4l1ATShikyHXsEr6","Samba a Dois","Ventura","Los Hermanos",2003-07-05,197906,53,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-07-09T04:17:27Z,"brazilian rock,mpb,nova mpb,rock alternativo brasileiro,rock nacional brasileiro",0.787,0.534,5,-7.586,0,0.0375,0.524,0.00854,0.108,0.979,134.862,4
0kocdEM8L4eBJFmfhrGoru,"4bOZtegYNmYOe3gMgPtt0H","Pintura íntima - Compacto","2 é Demais","Kid Abelha",1996-06-15,267960,52,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-07-09T04:25:51Z,"mpb,pop rock brasileiro,rock nacional brasileiro",0.616,0.684,5,-7.827,1,0.0303,0.0909,0.000144,0.0545,0.917,135.538,4
44BxEH341a9zeJq2z1UDdc,"5zq0SGWxrmzpTSXkBEQzMj","Pro Dia Nascer Feliz","Barão Vermelho 2","Barão Vermelho",1983-01-01,267133,55,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-07-09T18:28:05Z,"mpb,rock nacional brasileiro",0.679,0.781,2,-11.561,1,0.0654,0.00321,0.000062,0.146,0.691,148.105,4
6zBw2Qqqj2daIoST9XIJC4,"57pVvBwa3ZCR9LsVlkLXj7","Ai, Ai, Ai...","Essa Boneca Tem Manual (Com Faixa Bônus)","Vanessa Da Mata",2004,252840,56,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-07-16T01:18:17Z,"mpb,nova mpb",0.64,0.718,0,-4.592,1,0.0275,0.00214,0.000305,0.115,0.92,130.119,4
7LTMMO7qV3jUIR8wS7J3rA,"0Ko7e2khzxSGFh5X2jB5HX","Tico Tico No Fubá","Chorinho","Bando De Macambira",2014-01-10,141813,33,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-07-16T15:33:41Z,"choro",0.56,0.719,9,-7.732,0,0.0401,0.757,0.0207,0.0605,0.889,115.631,4
3JA9HPpIGEfUvzCLJQw5N7,"4Nq0UKx2kC4hSZeXfN74su,2DMJsk25tN8lrePtZZgWFk,4Iel7kCtuZ41jP3MHEyrKj,1tugVcSmMcj1XRINd3cmcz","Apanhei-Te Cavaquinho","Amoregano","Trio De Janeiro,Tom Lund,Sveinung Hovensjø,Anne-Marie Giørtz",1995,138814,33,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-07-16T15:44:33Z,"violao",0.548,0.656,2,-10.996,1,0.045,0.731,0.89,0.202,0.945,99.246,4
52NFgCjGw7oZKIBABYKLPG,"096an3uS6ZaK2XySae6SqP","Meu Lugar","Sambista Perfeito","Arlindo Cruz",2007-10-22,292906,62,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-07-17T05:06:09Z,"axe,mpb,pagode,pagode novo,samba",0.605,0.542,0,-7.849,1,0.038,0.68,0,0.141,0.633,147.955,4
44jqyyOwIdgYocw5CY7nYn,"559vxOLTzlAv0zB77JMcdG,4ph6Bt1mkDlmf32PSvRa8A,65TbyndeGrDlFd4IkZNfbN,7JoWcJHDOG58JYTe6d400S","Sabiá - Ao Vivo","O Grande Encontro (Ao Vivo)","Alceu Valença,Elba Ramalho,Geraldo Azevedo,Zé Ramalho",1996-10-15,214880,53,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-08-08T03:03:21Z,"manguebeat,mpb,nova musica pernambucana,axe,bossa nova,pagode,samba,velha guarda,violao",0.353,0.477,4,-8.726,0,0.0287,0.846,0,0.931,0.309,141.961,3
6wpyPtDUbfmlndS6oo5mBv,"65TbyndeGrDlFd4IkZNfbN","Caravana","Raízes e Frutos","Geraldo Azevedo",1998-05-06,229906,31,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-08-08T03:05:48Z,"bossa nova,mpb,samba,violao",0.44,0.312,3,-12.194,0,0.0329,0.826,0.0308,0.117,0.392,121.703,1
2HPZlzp2NnCfgg49f3a2Sf,"6tOsSffQQIXmK8TqsDck8t,3Bnq7jiU506HcPjRgQ43TM","O Cio Da Terra","Chico 50 Anos - O Cronista","Chico Buarque,Milton Nascimento",1994-01-01,228466,24,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-08-08T03:13:33Z,"bossa nova,fado,mpb,tropicalia,musica popular mineira,samba",0.476,0.221,0,-14.276,1,0.0292,0.872,0.00188,0.119,0.27,91.486,4
48jIJfLzU9z2pg1iWzatCP,"559vxOLTzlAv0zB77JMcdG","Coração Bobo","Coração Bobo","Alceu Valença",1980-01-01,222533,38,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-08-08T03:14:40Z,"manguebeat,mpb,nova musica pernambucana",0.609,0.775,7,-6.605,1,0.0551,0.403,0,0.0503,0.667,107.82,4
1brgbYLv2fQFRh6vqWgPLH,"5HlnN6xF2MD87KhGRmCRTd,7rPqFVgJYARiFsLDlN6W6y,177N2fB1WvNBCQ4epjMQ3O","Carta Ao Tom 74","20 Grandes Sucessos De Toquinho & Vinicius","Vinícius de Moraes,Toquinho,Quarteto Em Cy",1998-01-01,160600,33,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-09-30T19:05:48Z,"bossa nova,mpb,samba,velha guarda,violao",0.621,0.369,4,-11.972,0,0.245,0.675,0.00000117,0.137,0.517,143.1,4
65Mm80dtl2mO5VTxlGjUU8,"5HlnN6xF2MD87KhGRmCRTd,7rPqFVgJYARiFsLDlN6W6y","Samba Da Volta","20 Grandes Sucessos De Toquinho & Vinicius","Vinícius de Moraes,Toquinho",1998-01-01,168693,28,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-09-30T19:09:44Z,"bossa nova,mpb,samba,velha guarda,violao",0.351,0.418,9,-12.727,0,0.048,0.696,0,0.602,0.687,88.986,4
1wIYaG6SagflbBE9eyox96,"5HlnN6xF2MD87KhGRmCRTd,7rPqFVgJYARiFsLDlN6W6y","Como É Duro Trabalhar","20 Grandes Sucessos De Toquinho & Vinicius","Vinícius de Moraes,Toquinho",1998-01-01,225040,29,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-09-30T19:13:21Z,"bossa nova,mpb,samba,velha guarda,violao",0.539,0.255,6,-13.075,0,0.0324,0.736,0.000011,0.314,0.288,133.547,4
0w4ufcWQwpRuLjOS1dpxu7,"3pO5VjZ4wOHCMBXOvbMISG,0yFvXd36g5sNKYDi0Kkvl8","Triste","Elis & Tom","Tom Jobim,Elis Regina",1974-01-01,159506,0,spotify:user:222b6a7rurhvs6p4ficngkzzy,2020-10-02T02:04:31Z,"bossa nova,brazilian classical,brazilian jazz,latin classical,mpb,violao,samba",0.654,0.173,7,-24.864,1,0.171,0.319,0.000803,0.0973,0.426,135.719,4
